4
225		225		225		225	
CCD {DSI=0;Em.bw=10;Em.Filter=Open;Em.Polz=Open;Em.=530;Ex.bw=5;Ex.Filter=410LP;Ex.Polz=Open;Ex.=470;Ph.=Sample;Sample.Pos.=1;Tsp=20}		Ref {DSI=0;Em.bw=10;Em.Filter=Open;Em.Polz=Open;Ex.bw=5;Ex.Filter=410LP;Ex.Polz=Open;Ex.=470;Ph.=Sample;Sample.Pos.=1;Tsp=20}		Abs {DSI=0;Em.bw=10;Em.Filter=Open;Em.Polz=Open;Ex.bw=5;Ex.Filter=410LP;Ex.Polz=Open;Ex.=470;Ph.=Sample;Sample.Pos.=1;Tsp=20}		Tsmp {DSI=0;Em.bw=10;Em.Filter=Open;Em.Polz=Open;Ex.bw=5;Ex.Filter=410LP;Ex.Polz=Open;Ex.=470;Ph.=Sample;Sample.Pos.=1;Tsp=20}	
X	Y	X	Y	X	Y	X	Y
260.029	12547	260.029	6.10797071456909	260.029	3.8119330406189	260.029	20
270.03	12640	270.03	6.10716867446899	270.03	3.81142687797546	270.03	20
280.03	12358	280.03	6.11026763916016	280.03	3.81178116798401	280.03	20
290.031	12436	290.031	6.10715246200562	290.031	3.81120800971985	290.031	20
300.031	12643	300.031	6.10606241226196	300.031	3.81021618843079	300.031	20
310.031	12577	310.031	6.10715627670288	310.031	3.81120562553406	310.031	20
320.032	12596	320.032	6.1076512336731	320.032	3.81110310554504	320.032	20
330.032	12625	330.032	6.10623073577881	330.032	3.81100225448608	330.032	20
340.032	12452	340.032	6.10910511016846	340.032	3.81244850158691	340.032	20
350.033	12453	350.033	6.10584878921509	350.033	3.8105456829071	350.033	20
360.033	12625	360.033	6.10556125640869	360.033	3.81078219413757	360.033	19.9899997711182
370.033	12487	370.033	6.10987949371338	370.033	3.8135039806366	370.033	20
380.034	12433	380.034	6.1057505607605	380.034	3.81051540374756	380.034	19.9899997711182
390.034	12426	390.034	6.10626697540283	390.034	3.81086134910583	390.034	20
400.035	12597	400.035	6.10365056991577	400.035	3.80951285362244	400.035	20
410.035	12541	410.035	6.10813665390015	410.035	3.81217813491821	410.035	20
420.035	12565	420.035	6.10782384872437	420.035	3.8125331401825	420.035	20
430.036	12576	430.036	6.10503387451172	430.036	3.81032037734985	430.036	20
440.036	12490	440.036	6.10626792907715	440.036	3.8111617565155	440.036	20
450.036	12370	450.036	6.10423898696899	450.036	3.80932021141052	450.036	20
460.037	12557	460.037	6.10604572296143	460.037	3.8104681968689	460.037	20
470.037	12595	470.037	6.10682392120361	470.037	3.81139278411865	470.037	20
480.037	12667	480.037	6.10645484924316	480.037	3.81117820739746	480.037	20.0100002288818
490.038	12566	490.038	6.10563373565674	490.038	3.81016802787781	490.038	20
500.038	12520	500.038	6.10547351837158	500.038	3.81051349639893	500.038	20
510.039	12493	510.039	6.10552740097046	510.039	3.81082630157471	510.039	20
520.039	12520	520.039	6.10594749450684	520.039	3.81024718284607	520.039	20
530.039	12458	530.039	6.10542917251587	530.039	3.80981206893921	530.039	20
540.04	12613	540.04	6.10449552536011	540.04	3.81007480621338	540.04	20
550.04	12598	550.04	6.10459041595459	550.04	3.8100438117981	550.04	20
560.04	12511	560.04	6.10871553421021	560.04	3.81269407272339	560.04	20
570.041	12568	570.041	6.10673522949219	570.041	3.81164240837097	570.041	20
580.041	12467	580.041	6.10650682449341	580.041	3.8098509311676	580.041	20
590.041	12572	590.041	6.1048264503479	590.041	3.80882620811462	590.041	20
600.042	12558	600.042	6.10122060775757	600.042	3.80551314353943	600.042	20
610.042	12533	610.042	6.10383367538452	610.042	3.80932688713074	610.042	20
620.042	12617	620.042	6.10649919509888	620.042	3.81135034561157	620.042	20
630.043	12472	630.043	6.10576629638672	630.043	3.81098437309265	630.043	20
640.043	12486	640.043	6.10875272750854	640.043	3.81283593177795	640.043	20
650.044	12545	650.044	6.10479640960693	650.044	3.81046438217163	650.044	20
660.044	12655	660.044	6.10578727722168	660.044	3.80917978286743	660.044	20
670.044	12360	670.044	6.10364866256714	670.044	3.80956721305847	670.044	20
680.045	12481	680.045	6.10632753372192	680.045	3.81112337112427	680.045	19.9899997711182
690.045	12516	690.045	6.10564184188843	690.045	3.81057095527649	690.045	20
700.045	12452	700.045	6.10436296463013	700.045	3.80899786949158	700.045	20
710.046	12472	710.046	6.1034083366394	710.046	3.80839323997498	710.046	20
720.046	12405	720.046	6.10692977905273	720.046	3.81145071983337	720.046	20
730.046	12681	730.046	6.10678482055664	730.046	3.81193089485168	730.046	20
740.047	12526	740.047	6.10708427429199	740.047	3.81151533126831	740.047	19.9899997711182
750.047	12531	750.047	6.10660743713379	750.047	3.81156873703003	750.047	20
760.048	12462	760.048	6.10509395599365	760.048	3.8102810382843	760.048	20
770.048	12626	770.048	6.10613489151001	770.048	3.80475616455078	770.048	20
780.048	12530	780.048	6.10524988174438	780.048	3.81086087226868	780.048	20.0100002288818
790.049	12458	790.049	6.10871934890747	790.049	3.81190061569214	790.049	20
800.049	12605	800.049	6.1080493927002	800.049	3.8120641708374	800.049	20
810.049	12586	810.049	6.10757732391357	810.049	3.81200551986694	810.049	19.9899997711182
820.05	12528	820.05	6.10667610168457	820.05	3.81095099449158	820.05	20
830.05	12608	830.05	6.1092586517334	830.05	3.81265020370483	830.05	20
840.05	12526	840.05	6.10455560684204	840.05	3.80876636505127	840.05	20
850.051	12510	850.051	6.10768699645996	850.051	3.80827474594116	850.051	20
860.051	12528	860.051	6.10646677017212	860.051	3.81152820587158	860.051	19.9899997711182
870.052	12533	870.052	6.10736179351807	870.052	3.81134033203125	870.052	20
880.052	12348	880.052	6.10878562927246	880.052	3.81301999092102	880.052	19.9899997711182
890.052	12515	890.052	6.10853576660156	890.052	3.81268119812012	890.052	20
900.053	12538	900.053	6.10800886154175	900.053	3.81124782562256	900.053	20
910.053	12426	910.053	6.10804271697998	910.053	3.81190371513367	910.053	20
920.053	12472	920.053	6.10700702667236	920.053	3.81162476539612	920.053	20
930.054	12463	930.054	6.10775852203369	930.054	3.81232690811157	930.054	20
940.054	12331	940.054	6.10707807540894	940.054	3.81162786483765	940.054	20
950.054	12412	950.054	6.10712194442749	950.054	3.81171464920044	950.054	20
960.055	12518	960.055	6.1078929901123	960.055	3.81191778182983	960.055	20
970.055	11841	970.055	6.10320520401001	970.055	3.81104755401611	970.055	20
980.055	9586	980.055	6.10850811004639	980.055	3.82007217407227	980.055	20
990.056	8748	990.056	6.10690498352051	990.056	3.82043623924255	990.056	20
1000.056	8516	1000.056	6.10458993911743	1000.056	3.82048344612122	1000.056	20
1010.057	8491	1010.057	6.10725498199463	1010.057	3.82139754295349	1010.057	20
1020.057	8587	1020.057	6.10588264465332	1020.057	3.82137751579285	1020.057	20
1030.057	8358	1030.057	6.10252237319946	1030.057	3.81974959373474	1030.057	20
1040.058	8445	1040.058	6.10728120803833	1040.058	3.8223729133606	1040.058	19.9899997711182
1050.058	8401	1050.058	6.10577201843262	1050.058	3.82179164886475	1050.058	20
1060.058	8461	1060.058	6.1066198348999	1060.058	3.82110929489136	1060.058	20
1070.059	8423	1070.059	6.1079535484314	1070.059	3.82355165481567	1070.059	20
1080.059	8468	1080.059	6.10461568832397	1080.059	3.81887865066528	1080.059	20
1090.06	8400	1090.06	6.10644102096558	1090.06	3.82180595397949	1090.06	20
1100.06	8441	1100.06	6.10909509658813	1100.06	3.82415437698364	1100.06	20
1110.06	8407	1110.06	6.1063027381897	1110.06	3.82198524475098	1110.06	20
1120.061	8385	1120.061	6.10507917404175	1120.061	3.82152819633484	1120.061	20
1130.061	8401	1130.061	6.1078143119812	1130.061	3.8236186504364	1130.061	19.9899997711182
1140.061	8373	1140.061	6.10440683364868	1140.061	3.82151198387146	1140.061	20
1150.062	8380	1150.062	6.10478639602661	1150.062	3.82109332084656	1150.062	20
1160.062	8407	1160.062	6.10513257980347	1160.062	3.82246685028076	1160.062	20
1170.062	8473	1170.062	6.10509729385376	1170.062	3.82172226905823	1170.062	20
1180.063	8472	1180.063	6.10377264022827	1180.063	3.82136940956116	1180.063	20
1190.063	8415	1190.063	6.10445690155029	1190.063	3.82196426391602	1190.063	20
1200.064	8430	1200.064	6.10628080368042	1200.064	3.82283520698547	1200.064	20
1210.064	8362	1210.064	6.09881830215454	1210.064	3.81829738616943	1210.064	20
1220.064	8272	1220.064	6.10447692871094	1220.064	3.81922101974487	1220.064	20
1230.065	8307	1230.065	6.10625123977661	1230.065	3.82092261314392	1230.065	20
1240.065	8418	1240.065	6.10452127456665	1240.065	3.820805311203	1240.065	20
1250.065	8315	1250.065	6.10334205627441	1250.065	3.82144522666931	1250.065	20
1260.066	8222	1260.066	6.10317039489746	1260.066	3.82066321372986	1260.066	20
1270.066	8323	1270.066	6.10235071182251	1270.066	3.81978726387024	1270.066	20
1280.066	8300	1280.066	6.10501956939697	1280.066	3.82170438766479	1280.066	20
1290.067	8320	1290.067	6.10516977310181	1290.067	3.82146573066711	1290.067	20
1300.067	8300	1300.067	6.10772895812988	1300.067	3.82373976707458	1300.067	20
1310.068	8365	1310.068	6.10432434082031	1310.068	3.82085371017456	1310.068	20.0100002288818
1320.068	8332	1320.068	6.10499477386475	1320.068	3.82202053070068	1320.068	20
1330.068	8331	1330.068	6.1000189781189	1330.068	3.81745553016663	1330.068	20
1340.069	8173	1340.069	6.10333919525146	1340.069	3.82017374038696	1340.069	20
1350.069	8418	1350.069	6.10151958465576	1350.069	3.81947135925293	1350.069	20
1360.069	8388	1360.069	6.10376977920532	1360.069	3.82083010673523	1360.069	20
1370.07	8260	1370.07	6.10397386550903	1370.07	3.82116770744324	1370.07	20
1380.07	8383	1380.07	6.10456371307373	1380.07	3.82179570198059	1380.07	20
1390.07	8403	1390.07	6.10287427902222	1390.07	3.8210756778717	1390.07	19.9899997711182
1400.071	8300	1400.071	6.10400772094727	1400.071	3.82091903686523	1400.071	20.0100002288818
1410.071	8293	1410.071	6.10693359375	1410.071	3.82258152961731	1410.071	20
1420.072	8346	1420.072	6.10417604446411	1420.072	3.82216238975525	1420.072	20
1430.072	8276	1430.072	6.10256242752075	1430.072	3.82066822052002	1430.072	20
1440.072	8273	1440.072	6.10279512405396	1440.072	3.81933379173279	1440.072	20
1450.073	8217	1450.073	6.10384178161621	1450.073	3.82115459442139	1450.073	20
1460.073	8532	1460.073	6.10301303863525	1460.073	3.82087206840515	1460.073	20
1470.073	8250	1470.073	6.10497522354126	1470.073	3.82233786582947	1470.073	20
1480.074	8226	1480.074	6.10658168792725	1480.074	3.82337307929993	1480.074	20
1490.074	8297	1490.074	6.10588979721069	1490.074	3.82329988479614	1490.074	20
1500.074	8262	1500.074	6.10328817367554	1500.074	3.82110834121704	1500.074	20
1510.075	8401	1510.075	6.10497188568115	1510.075	3.82217693328857	1510.075	20
1520.075	8201	1520.075	6.10759687423706	1520.075	3.82366180419922	1520.075	20
1530.075	8373	1530.075	6.10587167739868	1530.075	3.82277059555054	1530.075	20
1540.076	8272	1540.076	6.10547256469727	1540.076	3.82293462753296	1540.076	20
1550.076	8282	1550.076	6.10358572006226	1550.076	3.8211772441864	1550.076	20
1560.077	8277	1560.077	6.10219669342041	1560.077	3.82081055641174	1560.077	20
1570.077	8136	1570.077	6.10479736328125	1570.077	3.82246398925781	1570.077	20
1580.077	8203	1580.077	6.10294580459595	1580.077	3.82142853736877	1580.077	20
1590.078	8210	1590.078	6.10390853881836	1590.078	3.82197189331055	1590.078	20
1600.078	8195	1600.078	6.10343170166016	1600.078	3.82131028175354	1600.078	20
1610.078	8231	1610.078	6.102294921875	1610.078	3.82113790512085	1610.078	20
1620.079	8306	1620.079	6.10221147537231	1620.079	3.82083749771118	1620.079	20.0100002288818
1630.079	8206	1630.079	6.1066460609436	1630.079	3.82361125946045	1630.079	20
1640.079	8091	1640.079	6.10640001296997	1640.079	3.82376217842102	1640.079	20
1650.08	8221	1650.08	6.10800313949585	1650.08	3.82424855232239	1650.08	20
1660.08	8296	1660.08	6.1019926071167	1660.08	3.82088589668274	1660.08	20
1670.081	8245	1670.081	6.10379123687744	1670.081	3.8220329284668	1670.081	20
1680.081	8240	1680.081	6.10200166702271	1680.081	3.82138848304749	1680.081	20
1690.081	8181	1690.081	6.10451793670654	1690.081	3.82271528244019	1690.081	20
1700.082	8173	1700.082	6.10135984420776	1700.082	3.82045006752014	1700.082	20
1710.082	8213	1710.082	6.10214233398438	1710.082	3.82104587554932	1710.082	20
1720.082	8175	1720.082	6.10613203048706	1720.082	3.82263803482056	1720.082	20
1730.083	8227	1730.083	6.10315608978271	1730.083	3.82183623313904	1730.083	20
1740.083	8283	1740.083	6.09977579116821	1740.083	3.81993436813354	1740.083	20
1750.083	8185	1750.083	6.10353708267212	1750.083	3.82222652435303	1750.083	20
1760.084	8115	1760.084	6.106849193573	1760.084	3.82410144805908	1760.084	20
1770.084	8226	1770.084	6.10641574859619	1770.084	3.82346940040588	1770.084	20
1780.085	8185	1780.085	6.10831737518311	1780.085	3.82498216629028	1780.085	20
1790.085	8208	1790.085	6.10868501663208	1790.085	3.825035572052	1790.085	20
1800.085	8206	1800.085	6.104163646698	1800.085	3.82204031944275	1800.085	20
1810.086	8243	1810.086	6.10125732421875	1810.086	3.82016086578369	1810.086	20
1820.086	8288	1820.086	6.10732984542847	1820.086	3.82405352592468	1820.086	20.0100002288818
1830.086	8146	1830.086	6.10497999191284	1830.086	3.82332491874695	1830.086	20
1840.087	8242	1840.087	6.10469102859497	1840.087	3.82260131835938	1840.087	20
1850.087	8156	1850.087	6.10384559631348	1850.087	3.82233786582947	1850.087	19.9899997711182
1860.087	8063	1860.087	6.10363388061523	1860.087	3.8213005065918	1860.087	20
1870.088	8145	1870.088	6.10457229614258	1870.088	3.82283163070679	1870.088	20
1880.088	8121	1880.088	6.1024374961853	1880.088	3.82111477851868	1880.088	19.9899997711182
1890.088	8112	1890.088	6.10556745529175	1890.088	3.82261443138123	1890.088	20
1900.089	8117	1900.089	6.10399770736694	1900.089	3.82155656814575	1900.089	20.0100002288818
1910.089	8201	1910.089	6.10145998001099	1910.089	3.82122087478638	1910.089	20
1920.09	8027	1920.09	6.10649728775024	1920.09	3.82399010658264	1920.09	20
1930.09	8072	1930.09	6.10125637054443	1930.09	3.82023239135742	1930.09	20
1940.09	8092	1940.09	6.10210704803467	1940.09	3.82123470306396	1940.09	20
1950.091	8177	1950.091	6.10352563858032	1950.091	3.82233214378357	1950.091	20
1960.091	8027	1960.091	6.10373497009277	1960.091	3.82269477844238	1960.091	20
1970.091	8103	1970.091	6.10531759262085	1970.091	3.82360410690308	1970.091	20
1980.092	8042	1980.092	6.10556268692017	1980.092	3.82354712486267	1980.092	20
1990.092	8075	1990.092	6.10440111160278	1990.092	3.82327437400818	1990.092	20
2000.092	8097	2000.092	6.10663175582886	2000.092	3.82449293136597	2000.092	19.9899997711182
2010.093	8092	2010.093	6.10676383972168	2010.093	3.82448101043701	2010.093	20
2020.093	8111	2020.093	6.10712766647339	2020.093	3.82462882995605	2020.093	20
2030.094	8095	2030.094	6.10727453231812	2030.094	3.82482314109802	2030.094	20
2040.094	8166	2040.094	6.10379934310913	2040.094	3.82219886779785	2040.094	20
2050.094	8056	2050.094	6.10505485534668	2050.094	3.82310724258423	2050.094	20
2060.095	8101	2060.095	6.10226583480835	2060.095	3.82134342193604	2060.095	20
2070.095	8038	2070.095	6.10598421096802	2070.095	3.82373523712158	2070.095	20
2080.095	8066	2080.095	6.10431814193726	2080.095	3.82304215431213	2080.095	20
2090.096	8106	2090.096	6.10569953918457	2090.096	3.82390379905701	2090.096	20
2100.096	6962	2100.096	6.10292768478394	2100.096	3.71813654899597	2100.096	20
2110.096	653	2110.096	6.10342311859131	2110.096	3.88731837272644	2110.096	20
2120.097	662	2120.097	6.10124206542969	2120.097	3.88575553894043	2120.097	20
2130.097	660	2130.097	6.10565757751465	2130.097	3.88793683052063	2130.097	20
2140.098	663	2140.098	6.10155820846558	2140.098	3.88437247276306	2140.098	20
2150.098	656	2150.098	6.10082483291626	2150.098	3.8857102394104	2150.098	20
2160.098	660	2160.098	6.10366821289062	2160.098	3.88672375679016	2160.098	20
2170.099	658	2170.099	6.10205078125	2170.099	3.88509464263916	2170.099	20
2180.099	670	2180.099	6.10600614547729	2180.099	3.88866686820984	2180.099	20
2190.1	670	2190.1	6.10032272338867	2190.1	3.88550567626953	2190.1	20
2200.1	666	2200.1	6.10268497467041	2200.1	3.88652992248535	2200.1	20
2210.1	661	2210.1	6.10456085205078	2210.1	3.8877739906311	2210.1	20
2220.101	661	2220.101	6.10182809829712	2220.101	3.88593864440918	2220.101	20
2230.101	670	2230.101	6.10264921188354	2230.101	3.88642716407776	2230.101	20
2240.101	670	2240.101	6.10059547424316	2240.101	3.88534283638	2240.101	20
Properties		Properties		Properties		Properties	
